"Kod";"Nazwa";"Pojazdy";"Rodzaje paliwa";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"benzyna";"2018";1;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"benzyna";"2019";1;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"olej napędowy";"2015";357;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"olej napędowy";"2016";385;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"olej napędowy";"2017";338;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"olej napędowy";"2018";377;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"olej napędowy";"2019";387;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"gaz (LPG)";"2015";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"gaz (LPG)";"2016";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"gaz (LPG)";"2017";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"gaz (LPG)";"2018";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"gaz (LPG)";"2019";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"pozostałe";"2015";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"pozostałe";"2016";0;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"pozostałe";"2017";66;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"pozostałe";"2018";67;"szt.";"";
1214000;"Powiat proszowicki";"ciągniki siodłowe";"pozostałe";"2019";70;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"benzyna";"2015";22860;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"benzyna";"2016";23570;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"benzyna";"2017";24303;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"benzyna";"2018";24749;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"benzyna";"2019";25463;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"olej napędowy";"2015";12760;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"olej napędowy";"2016";13854;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"olej napędowy";"2017";14624;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"olej napędowy";"2018";15596;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"olej napędowy";"2019";16385;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"gaz (LPG)";"2015";4637;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"gaz (LPG)";"2016";4748;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"gaz (LPG)";"2017";4605;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"gaz (LPG)";"2018";5045;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"gaz (LPG)";"2019";5095;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"pozostałe";"2015";209;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"pozostałe";"2016";209;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"pozostałe";"2017";309;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"pozostałe";"2018";367;"szt.";"";
1215000;"Powiat suski";"samochody osobowe";"pozostałe";"2019";742;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"benzyna";"2015";851;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"benzyna";"2016";833;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"benzyna";"2017";830;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"benzyna";"2018";805;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"benzyna";"2019";798;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"olej napędowy";"2015";4909;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"olej napędowy";"2016";5101;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"olej napędowy";"2017";4911;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"olej napędowy";"2018";5141;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"olej napędowy";"2019";5397;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"gaz (LPG)";"2015";230;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"gaz (LPG)";"2016";218;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"gaz (LPG)";"2017";198;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"gaz (LPG)";"2018";207;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"gaz (LPG)";"2019";198;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"pozostałe";"2015";134;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"pozostałe";"2016";134;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"pozostałe";"2017";534;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"pozostałe";"2018";547;"szt.";"";
1215000;"Powiat suski";"samochody ciężarowe";"pozostałe";"2019";607;"szt.";"";
1215000;"Powiat suski";"autobusy";"benzyna";"2015";2;"szt.";"";
1215000;"Powiat suski";"autobusy";"benzyna";"2016";2;"szt.";"";
1215000;"Powiat suski";"autobusy";"benzyna";"2017";1;"szt.";"";
1215000;"Powiat suski";"autobusy";"benzyna";"2018";1;"szt.";"";
1215000;"Powiat suski";"autobusy";"benzyna";"2019";1;"szt.";"";
1215000;"Powiat suski";"autobusy";"olej napędowy";"2015";183;"szt.";"";
1215000;"Powiat suski";"autobusy";"olej napędowy";"2016";184;"szt.";"";
1215000;"Powiat suski";"autobusy";"olej napędowy";"2017";182;"szt.";"";
1215000;"Powiat suski";"autobusy";"olej napędowy";"2018";183;"szt.";"";
1215000;"Powiat suski";"autobusy";"olej napędowy";"2019";194;"szt.";"";
1215000;"Powiat suski";"autobusy";"gaz (LPG)";"2015";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"gaz (LPG)";"2016";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"gaz (LPG)";"2017";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"gaz (LPG)";"2018";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"gaz (LPG)";"2019";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"pozostałe";"2015";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"pozostałe";"2016";0;"szt.";"";
1215000;"Powiat suski";"autobusy";"pozostałe";"2017";14;"szt.";"";
1215000;"Powiat suski";"autobusy";"pozostałe";"2018";14;"szt.";"";
1215000;"Powiat suski";"autobusy";"pozostałe";"2019";15;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"benzyna";"2015";1;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"benzyna";"2016";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"benzyna";"2017";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"benzyna";"2018";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"benzyna";"2019";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"olej napędowy";"2015";494;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"olej napędowy";"2016";531;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"olej napędowy";"2017";525;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"olej napędowy";"2018";535;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"olej napędowy";"2019";568;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"gaz (LPG)";"2015";4;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"gaz (LPG)";"2016";4;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"gaz (LPG)";"2017";2;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"gaz (LPG)";"2018";3;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"gaz (LPG)";"2019";3;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"pozostałe";"2015";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"pozostałe";"2016";0;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"pozostałe";"2017";44;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"pozostałe";"2018";47;"szt.";"";
1215000;"Powiat suski";"ciągniki siodłowe";"pozostałe";"2019";51;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"benzyna";"2015";35301;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"benzyna";"2016";36993;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"benzyna";"2017";39539;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"benzyna";"2018";40285;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"benzyna";"2019";42435;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"olej napędowy";"2015";29258;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"olej napędowy";"2016";31690;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"olej napędowy";"2017";33794;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"olej napędowy";"2018";36262;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"olej napędowy";"2019";38745;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"gaz (LPG)";"2015";20206;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"gaz (LPG)";"2016";20767;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"gaz (LPG)";"2017";20131;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"gaz (LPG)";"2018";21624;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"gaz (LPG)";"2019";21982;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"pozostałe";"2015";15691;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"pozostałe";"2016";15623;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"pozostałe";"2017";15662;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"pozostałe";"2018";15769;"szt.";"";
1216000;"Powiat tarnowski";"samochody osobowe";"pozostałe";"2019";16166;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"benzyna";"2015";727;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"benzyna";"2016";707;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"benzyna";"2017";731;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"benzyna";"2018";663;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"benzyna";"2019";639;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"olej napędowy";"2015";7933;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"olej napędowy";"2016";8401;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"olej napędowy";"2017";8797;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"olej napędowy";"2018";9382;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"olej napędowy";"2019";9998;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"gaz (LPG)";"2015";852;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"gaz (LPG)";"2016";834;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"gaz (LPG)";"2017";804;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"gaz (LPG)";"2018";847;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"gaz (LPG)";"2019";831;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"pozostałe";"2015";1806;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"pozostałe";"2016";1788;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"pozostałe";"2017";1797;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"pozostałe";"2018";1827;"szt.";"";
1216000;"Powiat tarnowski";"samochody ciężarowe";"pozostałe";"2019";1886;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"benzyna";"2015";3;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"benzyna";"2016";3;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"benzyna";"2017";4;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"benzyna";"2018";3;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"benzyna";"2019";3;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"olej napędowy";"2015";516;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"olej napędowy";"2016";541;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"olej napędowy";"2017";559;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"olej napędowy";"2018";584;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"olej napędowy";"2019";588;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"gaz (LPG)";"2015";6;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"gaz (LPG)";"2016";6;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"gaz (LPG)";"2017";6;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"gaz (LPG)";"2018";6;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"gaz (LPG)";"2019";6;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"pozostałe";"2015";84;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"pozostałe";"2016";83;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"pozostałe";"2017";86;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"pozostałe";"2018";86;"szt.";"";
1216000;"Powiat tarnowski";"autobusy";"pozostałe";"2019";86;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"benzyna";"2015";3;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"benzyna";"2016";3;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"benzyna";"2017";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"benzyna";"2018";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"benzyna";"2019";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"olej napędowy";"2015";788;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"olej napędowy";"2016";839;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"olej napędowy";"2017";903;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"olej napędowy";"2018";969;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"olej napędowy";"2019";1020;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"gaz (LPG)";"2015";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"gaz (LPG)";"2016";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"gaz (LPG)";"2017";2;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"gaz (LPG)";"2018";1;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"gaz (LPG)";"2019";1;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"pozostałe";"2015";127;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"pozostałe";"2016";127;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"pozostałe";"2017";136;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"pozostałe";"2018";139;"szt.";"";
1216000;"Powiat tarnowski";"ciągniki siodłowe";"pozostałe";"2019";149;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"benzyna";"2015";13886;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"benzyna";"2016";14260;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"benzyna";"2017";16697;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"benzyna";"2018";16799;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"benzyna";"2019";17268;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"olej napędowy";"2015";10297;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"olej napędowy";"2016";11097;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"olej napędowy";"2017";11851;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"olej napędowy";"2018";12660;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"olej napędowy";"2019";13401;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"gaz (LPG)";"2015";2697;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"gaz (LPG)";"2016";2834;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"gaz (LPG)";"2017";2720;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"gaz (LPG)";"2018";2966;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"gaz (LPG)";"2019";3009;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"pozostałe";"2015";42;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"pozostałe";"2016";50;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"pozostałe";"2017";203;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"pozostałe";"2018";247;"szt.";"";
1217000;"Powiat tatrzański";"samochody osobowe";"pozostałe";"2019";450;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"benzyna";"2015";743;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"benzyna";"2016";744;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"benzyna";"2017";1016;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"benzyna";"2018";998;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"benzyna";"2019";989;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"olej napędowy";"2015";3303;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"olej napędowy";"2016";3458;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"olej napędowy";"2017";3468;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"olej napędowy";"2018";3606;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"olej napędowy";"2019";3805;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"gaz (LPG)";"2015";189;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"gaz (LPG)";"2016";190;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"gaz (LPG)";"2017";175;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"gaz (LPG)";"2018";185;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"gaz (LPG)";"2019";181;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"pozostałe";"2015";7;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"pozostałe";"2016";7;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"pozostałe";"2017";253;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"pozostałe";"2018";262;"szt.";"";
1217000;"Powiat tatrzański";"samochody ciężarowe";"pozostałe";"2019";293;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"benzyna";"2015";17;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"benzyna";"2016";17;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"benzyna";"2017";38;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"benzyna";"2018";38;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"benzyna";"2019";38;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"olej napędowy";"2015";434;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"olej napędowy";"2016";472;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"olej napędowy";"2017";491;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"olej napędowy";"2018";512;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"olej napędowy";"2019";517;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"gaz (LPG)";"2015";2;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"gaz (LPG)";"2016";2;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"gaz (LPG)";"2017";2;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"gaz (LPG)";"2018";2;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"gaz (LPG)";"2019";2;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"pozostałe";"2015";0;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"pozostałe";"2016";0;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"pozostałe";"2017";33;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"pozostałe";"2018";34;"szt.";"";
1217000;"Powiat tatrzański";"autobusy";"pozostałe";"2019";34;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"benzyna";"2015";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"benzyna";"2016";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"benzyna";"2017";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"benzyna";"2018";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"benzyna";"2019";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"olej napędowy";"2015";144;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"olej napędowy";"2016";145;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"olej napędowy";"2017";132;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"olej napędowy";"2018";138;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"olej napędowy";"2019";142;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"gaz (LPG)";"2015";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"gaz (LPG)";"2016";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"gaz (LPG)";"2017";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"gaz (LPG)";"2018";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"gaz (LPG)";"2019";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"pozostałe";"2015";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"pozostałe";"2016";0;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"pozostałe";"2017";26;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"pozostałe";"2018";26;"szt.";"";
1217000;"Powiat tatrzański";"ciągniki siodłowe";"pozostałe";"2019";26;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"benzyna";"2015";47405;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"benzyna";"2016";49284;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"benzyna";"2017";51441;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"benzyna";"2018";52630;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"benzyna";"2019";54451;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"olej napędowy";"2015";22775;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"olej napędowy";"2016";24625;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"olej napędowy";"2017";25893;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"olej napędowy";"2018";27378;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"olej napędowy";"2019";28707;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"gaz (LPG)";"2015";13007;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"gaz (LPG)";"2016";13535;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"gaz (LPG)";"2017";13352;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"gaz (LPG)";"2018";14376;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"gaz (LPG)";"2019";14610;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"pozostałe";"2015";153;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"pozostałe";"2016";156;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"pozostałe";"2017";386;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"pozostałe";"2018";504;"szt.";"";
1218000;"Powiat wadowicki";"samochody osobowe";"pozostałe";"2019";1016;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"benzyna";"2015";2209;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"benzyna";"2016";2172;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"benzyna";"2017";2137;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"benzyna";"2018";2086;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"benzyna";"2019";2055;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"olej napędowy";"2015";8912;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"olej napędowy";"2016";9270;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"olej napędowy";"2017";8858;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"olej napędowy";"2018";9194;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"olej napędowy";"2019";9604;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"gaz (LPG)";"2015";685;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"gaz (LPG)";"2016";677;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"gaz (LPG)";"2017";659;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"gaz (LPG)";"2018";679;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"gaz (LPG)";"2019";664;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"pozostałe";"2015";34;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"pozostałe";"2016";34;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"pozostałe";"2017";845;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"pozostałe";"2018";879;"szt.";"";
1218000;"Powiat wadowicki";"samochody ciężarowe";"pozostałe";"2019";939;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"benzyna";"2015";7;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"benzyna";"2016";7;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"benzyna";"2017";7;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"benzyna";"2018";8;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"benzyna";"2019";8;"szt.";"";
1218000;"Powiat wadowicki";"autobusy";"olej napędowy";"2015";515;"szt.";"";
